Project_ID,Project_Name,Category,Contractor,Start_Date,Planned_End_Date,Actual_End_Date,Budget_MYR,Actual_Cost_MYR,Delay_Days
P0273,Project_273,Commercial,WCT,2023-10-04,2025-04-16,2025-04-16,"47,408,377",42678754.00,0.0
P0274,Project_274,Residential,,2022-06-12,2023-06-17,2023-06-17,"72,213,360",,0.0
P0275,Project_275,Commercial,UEM,2023-10-03,2024-11-08,2025-01-16,29481095,28811547.00,69.0
P0276,Project_276,Industrial,IJM,2023-06-16,2024-12-12,2024-12-12,"97,227,483",121131269.00,0.0
P0277,Project_277,Commercial,Sunway,2022-08-23,2023-12-18,2023-12-18,,"39,516,484",0.0
P0278,Project_278,Industrial,,2022-03-12,2023-12-05,2023-12-05,"49,054,701",,0.0
P0279,Project_279,Industrial,SP Setia,2024-05-30,2025-04-07,2025-04-07,RM42584490,47113387.00,0.0
P0280,Project_280,Residential,WCT,2024-03-21,2024-11-09,2024-11-09,RM27615343,,0.0
P0281,Project_281,Industrial,,2022-07-30,2024-04-10,2024-04-10,"55,639,415",55830798,
P0282,Project_282,Commercial,,2022-04-26,2023-03-28,2023-03-28,RM24062139,RM 29889843,
P0283,Project_283,,IJM,2024-05-31,2026-04-03,2026-04-03,51377677,63403061,0.0
P0284,Project_284,Industrial,,2022-01-15,2023-01-08,2023-01-08,,RM 22066215,0.0
P0285,Project_285,Commercial,SP Setia,2022-03-26,2023-12-25,2023-12-25,"45,984,844",46374216abc,
P0286,Project_286,Commercial,IJM,2023-02-05,2024-12-26,2024-12-26,88260488,"101,983,708",0.0
P0287,Project_287,Residential,Gamuda,2023-03-21,2023-10-15,2023-10-15,"19,771,633",,
P0288,Project_288,Commercial,SP Setia,2023-12-26,2024-08-12,2024-08-12,RM138254831,,0.0
P0289,Project_289,,IJM,2022-05-10,2023-05-10,2023-05-10,RM94928837,94472533,0.0
P0290,Project_290,Infrastructure,IJM,2023-05-24,2024-11-30,2024-11-30,"19,881,822",RM 21838394,0.0
P0291,Project_291,Industrial,SP Setia,2023-08-11,2024-03-06,2024-03-06,5689479,"6,838,895",
P0292,Project_292,Infrastructure,IJM,2023-01-28,2023-09-28,2023-09-28,RM117573591,,0.0
P0293,Project_293,Residential,,2023-08-09,2024-11-22,2024-11-22,,22613163,
P0294,Project_294,,WCT,2024-06-05,2025-06-19,2025-06-19,RM28188936,"25,448,667",0.0
P0295,Project_295,Commercial,Gamuda,2024-01-28,2024-12-31,2024-12-31,"137,435,497",,0.0
P0296,Project_296,Residential,,2023-02-24,2023-06-18,2023-06-18,RM97992403,111977024,
P0297,Project_297,Infrastructure,IJM,2024-05-19,2025-06-27,2025-06-27,"147,220,992",154130889,0.0
P0298,Project_298,,Sunway,2022-02-14,2023-01-07,2023-05-30,104990053,137706605abc,143.0
P0299,Project_299,Infrastructure,SP Setia,2023-10-15,2025-02-19,2025-02-19,RM21718929,"26,876,661",
P0300,Project_300,,IJM,2024-03-31,2025-08-05,2025-08-05,"126,536,260","117,190,368",0.0
P0301,Project_301,Industrial,WCT,2022-06-09,2022-12-24,2023-02-14,"130,105,717",RM 127082012,52.0
P0302,Project_302,Commercial,SP Setia,2023-04-20,2024-04-15,2024-04-15,47309555,,0.0
P0303,Project_303,Residential,,2022-06-01,2022-12-01,2022-12-01,"111,366,062",RM 126624791,0.0
P0304,Project_304,Residential,Gamuda,2024-05-25,2025-11-29,2025-11-29,72069305,"67,432,911",
P0305,Project_305,,WCT,2024-04-30,2025-03-13,2025-03-13,112530361,,0.0
P0306,Project_306,Infrastructure,IJM,2024-04-12,2024-09-25,2024-09-25,58083201,"61,289,449",0.0
P0307,Project_307,Industrial,Sunway,2022-02-13,2023-08-29,2023-08-29,,125913223,0.0
P0308,Project_308,Infrastructure,,2022-12-29,2023-11-03,2023-11-03,"80,122,884",76278667abc,0.0
P0309,Project_309,,Gamuda,2023-02-26,2024-12-10,2024-12-10,"28,547,574","27,064,030",0.0
P0310,Project_310,Infrastructure,Sunway,2023-01-27,2024-04-28,2024-04-28,,RM 148342477,
P0311,Project_311,,SP Setia,2022-01-27,2023-03-19,2023-03-19,,15085337,0.0
P0312,Project_312,Commercial,,2024-02-25,2026-01-13,2026-01-13,31879606,31382395abc,0.0
P0313,Project_313,Infrastructure,Sunway,2022-12-30,2023-09-23,2023-09-23,90363647,103391310abc,0.0
P0314,Project_314,,UEM,2023-07-31,2024-05-08,2024-05-08,"87,960,803",80333485,
P0315,Project_315,Commercial,SP Setia,2022-01-21,2023-10-12,2023-10-12,RM94049164,"91,275,892",0.0
P0316,Project_316,Infrastructure,,2022-03-02,2022-06-22,2022-06-22,43024597,RM 51468961,
P0317,Project_317,Infrastructure,Sunway,2023-08-24,2024-03-04,2024-03-04,,87487797.00,0.0
P0318,Project_318,Infrastructure,Sunway,2023-12-26,2025-10-21,2025-10-21,RM64924782,76939696.00,0.0
P0319,Project_319,,IJM,2022-07-01,2022-09-30,2023-03-05,"13,692,676",14979172abc,156.0
P0320,Project_320,Infrastructure,,2023-05-24,2024-01-13,2024-01-13,68886545,,0.0
P0321,Project_321,Residential,,2022-01-12,2023-01-08,2023-01-08,23198522,,0.0
P0322,Project_322,Industrial,UEM,2023-03-25,2024-08-25,2024-10-16,137360688,151337899.00,52.0
P0323,Project_323,Infrastructure,Sunway,2022-06-16,2023-12-20,2023-12-20,84163928,83439672,0.0
P0324,Project_324,Industrial,Sunway,2023-01-20,2023-10-01,2023-10-01,29992598,37336184.00,
P0325,Project_325,Infrastructure,WCT,2023-09-14,2025-03-01,2025-03-01,RM32181186,39938121.00,0.0
P0326,Project_326,Infrastructure,,2022-09-01,2023-03-08,2023-03-30,136787924,141880047.00,22.0
P0327,Project_327,Infrastructure,,2022-07-24,2023-01-29,2023-01-29,50857417,63163396.00,0.0
P0328,Project_328,Infrastructure,Sunway,2023-04-28,2024-12-08,2024-12-08,,RM 30514315,0.0
P0329,Project_329,Commercial,IJM,2023-04-02,2023-08-15,2023-10-31,129838045,162464973abc,77.0
P0330,Project_330,,,2022-03-29,2023-06-14,2023-11-09,,90965102abc,148.0
P0331,Project_331,Residential,,2023-08-10,2024-07-06,2024-07-06,"26,194,335",31403836,0.0
P0332,Project_332,Commercial,Sunway,2022-06-27,2023-03-15,2023-03-15,,,0.0
P0333,Project_333,Infrastructure,,2024-05-04,2026-04-03,2026-04-03,RM22988384,25166015abc,0.0
P0334,Project_334,,IJM,2024-06-13,2024-09-23,2024-09-23,"145,274,171","136,467,882",
P0335,Project_335,Industrial,,2022-04-19,2024-02-14,2024-02-14,,RM 179620192,0.0
P0336,Project_336,Industrial,SP Setia,2022-02-08,2022-11-01,2023-01-20,43615157,54098286.00,80.0
P0337,Project_337,Infrastructure,,2023-12-09,2024-11-06,2024-11-28,RM77097563,RM 72245869,22.0
P0338,Project_338,Industrial,IJM,2024-05-28,2024-12-04,2024-12-04,RM85659605,RM 90378482,0.0
P0339,Project_339,Residential,WCT,2022-07-12,2024-01-05,2024-03-09,"135,046,329",176202490,64.0
P0340,Project_340,Residential,UEM,2023-12-28,2025-08-27,2025-08-27,"145,737,008","132,639,893",0.0
P0341,Project_341,Residential,Gamuda,2022-02-03,2023-08-14,2023-08-14,,69449648abc,0.0
P0342,Project_342,Infrastructure,Sunway,2022-09-05,2023-12-20,2023-12-20,RM124749978,150282340abc,
P0343,Project_343,Commercial,UEM,2024-05-07,2025-04-26,2025-04-26,"12,368,684",11837048abc,0.0
P0344,Project_344,Industrial,Sunway,2023-11-25,2024-09-21,2024-12-08,142782883,,78.0
P0345,Project_345,Industrial,,2023-10-25,2024-07-18,2024-07-18,RM65067810,RM 76895833,0.0
P0346,Project_346,,IJM,2024-05-22,2025-08-12,2025-08-12,,72286014abc,0.0
P0347,Project_347,Infrastructure,SP Setia,2022-01-08,2023-09-13,2023-09-13,RM80880497,75852689,0.0
P0348,Project_348,Infrastructure,Sunway,2024-06-01,2025-06-09,2025-06-09,,64892363,0.0
P0349,Project_349,,UEM,2024-01-09,2024-05-04,2024-10-28,84350765,98106078.00,177.0
P0350,Project_350,Infrastructure,IJM,2022-12-18,2023-10-31,2024-03-25,"101,233,340",,146.0
P0351,Project_351,Commercial,SP Setia,2023-04-28,2023-12-05,2023-12-05,54142036,,
P0352,Project_352,Residential,IJM,2022-08-17,2023-09-25,2023-09-25,,105078457,0.0
P0353,Project_353,Commercial,SP Setia,2023-04-29,2024-02-12,2024-02-12,"107,453,550","112,244,639",0.0
P0354,Project_354,Infrastructure,Sunway,2023-02-24,2024-12-28,2024-12-28,,86612410,0.0
P0355,Project_355,Industrial,IJM,2022-11-17,2023-04-15,2023-04-26,"78,424,576",92381156abc,11.0
P0356,Project_356,,UEM,2022-05-13,2024-05-01,2024-08-30,113285113,133489313,121.0
P0357,Project_357,Commercial,SP Setia,2024-01-19,2025-05-05,2025-05-05,"147,548,296",,0.0
P0358,Project_358,Infrastructure,,2022-11-16,2023-06-26,2023-08-01,RM140113356,139515726,36.0
P0359,Project_359,Industrial,SP Setia,2024-01-16,2025-09-29,2025-09-29,RM95686932,"109,118,798",
P0360,Project_360,Residential,Sunway,2024-02-08,2024-11-16,2025-01-07,"10,133,757","12,056,554",52.0
P0361,Project_361,,Gamuda,2022-05-07,2023-08-15,2023-08-15,105714951,104607714abc,0.0
P0362,Project_362,,WCT,2023-11-09,2024-05-27,2024-05-27,17947999,18771299.00,0.0
P0363,Project_363,,Sunway,2023-05-01,2024-01-02,2024-01-02,RM85830333,80280796abc,0.0
P0364,Project_364,,UEM,2023-03-05,2023-09-18,2023-09-18,"36,604,132",42997630.00,
P0365,Project_365,Commercial,,2024-03-07,2025-03-01,2025-03-01,,101419841,0.0
P0366,Project_366,Commercial,IJM,2022-12-05,2023-10-31,2023-10-31,,,0.0
P0367,Project_367,Industrial,Gamuda,2024-03-09,2025-11-12,2025-11-12,RM73690512,RM 78101842,0.0
P0368,Project_368,Residential,Gamuda,2022-04-13,2023-01-06,2023-01-06,101694387,,0.0
P0369,Project_369,Residential,SP Setia,2022-01-10,2022-08-29,2022-08-29,RM93224219,98183754abc,0.0
P0370,Project_370,Industrial,Sunway,2024-04-14,2025-06-28,2025-06-28,,119314061.00,0.0
P0371,Project_371,Commercial,,2022-04-26,2022-12-07,2022-12-07,,36346388abc,0.0
P0372,Project_372,Residential,IJM,2024-03-08,2025-06-08,2025-06-08,,42911378.00,0.0
P0373,Project_373,Industrial,UEM,2022-09-25,2023-11-10,2023-11-10,65125492,RM 73881322,
P0374,Project_374,Residential,Sunway,2023-05-09,2024-07-26,2025-01-21,44904124,61721076abc,179.0
P0375,Project_375,Residential,UEM,2023-06-02,2024-12-23,2024-12-23,RM25096485,RM 25403210,0.0
P0376,Project_376,Industrial,,2023-07-18,2024-11-06,2024-11-06,26160927,30881442.00,0.0
P0377,Project_377,Residential,WCT,2022-11-20,2023-06-19,2023-06-19,32553107,29706050abc,0.0
P0378,Project_378,Infrastructure,,2023-06-05,2025-03-31,2025-06-01,,"92,923,687",62.0
P0379,Project_379,Infrastructure,SP Setia,2024-01-04,2025-04-10,2025-04-10,RM31155550,RM 30458023,0.0
P0380,Project_380,Residential,WCT,2023-12-20,2024-07-05,2024-07-05,,,0.0
P0381,Project_381,Residential,,2023-09-18,2024-07-04,2024-07-04,RM110467349,"131,300,822",0.0
P0382,Project_382,Residential,Gamuda,2022-02-17,2024-01-10,2024-02-20,,"165,371,189",41.0
P0383,Project_383,Commercial,IJM,2023-07-21,2025-01-04,2025-06-12,"141,454,573",,159.0
P0384,Project_384,Infrastructure,,2023-02-01,2025-01-05,2025-01-05,"140,321,029",146850539abc,0.0
P0385,Project_385,,SP Setia,2022-12-18,2024-01-13,2024-01-13,RM42092413,,0.0
P0386,Project_386,Commercial,Sunway,2023-12-30,2025-10-16,2025-10-16,RM58925752,,0.0
P0387,Project_387,,WCT,2023-05-31,2025-03-06,2025-03-06,,39461545abc,0.0
P0388,Project_388,Commercial,WCT,2024-06-17,2025-11-21,2025-11-21,33580449,,
P0389,Project_389,,Gamuda,2024-02-08,2024-10-19,2024-10-19,"44,306,571",RM 50585175,0.0
P0390,Project_390,Residential,,2023-01-03,2024-07-09,2024-07-09,RM65212055,"71,501,411",
P0391,Project_391,Commercial,SP Setia,2023-02-01,2024-07-01,2024-07-01,,19208511abc,
P0392,Project_392,Commercial,IJM,2024-02-13,2026-01-05,2026-01-05,,RM 71452425,
P0393,Project_393,Commercial,WCT,2022-07-11,2023-04-04,2023-04-04,"106,253,379",RM 106007857,0.0
P0394,Project_394,Industrial,SP Setia,2022-01-06,2023-03-10,2023-03-10,RM15721471,15924600,0.0
P0395,Project_395,,,2022-03-16,2023-05-05,2023-05-05,,"63,879,806",0.0
P0396,Project_396,,Gamuda,2022-04-05,2023-06-26,2023-06-26,,94348144abc,0.0
P0397,Project_397,Residential,,2022-04-28,2023-07-16,2023-07-16,,RM 80237122,0.0
P0398,Project_398,Industrial,Gamuda,2022-09-20,2024-06-24,2024-06-24,,148235588abc,0.0
P0399,Project_399,Residential,UEM,2022-10-31,2023-08-14,2023-08-14,27104437,25981993abc,
P0400,Project_400,Residential,Sunway,2023-11-18,2024-09-21,2024-09-21,,,0.0
P0401,Project_401,,UEM,2022-01-25,2023-08-08,2023-08-08,28493713,RM 27419421,0.0
P0402,Project_402,,Gamuda,2022-09-22,2024-02-11,2024-05-30,113568189,,109.0
P0403,Project_403,,IJM,2023-10-19,2024-03-21,2024-03-21,RM24485581,RM 26346312,0.0
P0404,Project_404,,WCT,2022-10-16,2024-04-06,2024-07-22,,"15,848,836",107.0
P0405,Project_405,Residential,,2023-10-12,2024-06-05,2024-06-05,7993111,8746656,0.0
P0406,Project_406,Industrial,Sunway,2023-07-05,2025-04-15,2025-04-15,"61,385,643",RM 74659750,0.0
P0407,Project_407,,,2022-06-14,2023-03-19,2023-03-19,72844855,70184218abc,
P0408,Project_408,Infrastructure,SP Setia,2023-10-23,2025-08-05,2025-08-05,,22369212abc,0.0
P0409,Project_409,,WCT,2022-05-12,2023-04-07,2023-04-07,RM23739179,24005653.00,0.0
P0410,Project_410,Infrastructure,UEM,2023-12-12,2025-10-30,2025-10-30,102842960,"127,065,626",
P0411,Project_411,Industrial,,2024-03-15,2025-01-25,2025-07-18,RM79270676,,174.0
P0412,Project_412,,UEM,2023-04-02,2024-07-02,2024-09-28,"34,214,538",RM 39781445,88.0
P0413,Project_413,,UEM,2022-09-27,2023-03-14,2023-03-14,,167175218abc,0.0
P0414,Project_414,Commercial,WCT,2022-02-07,2023-11-23,2023-11-23,,RM 175543794,
P0415,Project_415,,Sunway,2022-05-18,2023-12-04,2023-12-04,"29,307,910",,
P0416,Project_416,Industrial,SP Setia,2024-02-15,2025-10-23,2025-12-07,"47,740,942",,45.0
P0417,Project_417,,SP Setia,2022-02-11,2022-12-22,2022-12-22,"21,874,164",,0.0
P0418,Project_418,Infrastructure,Sunway,2023-02-02,2024-08-25,2024-08-25,RM15711834,,0.0
P0419,Project_419,Infrastructure,SP Setia,2023-01-21,2024-05-12,2024-05-12,,"26,715,576",
P0420,Project_420,,WCT,2023-05-14,2024-12-17,2024-12-17,139710838,"147,250,269",0.0
P0421,Project_421,Industrial,SP Setia,2022-08-05,2023-04-05,2023-04-05,"102,233,481",,0.0
P0422,Project_422,Commercial,Gamuda,2024-01-08,2024-08-01,2024-12-12,133586265,137327125.00,133.0
P0423,Project_423,Residential,Sunway,2022-05-11,2024-03-18,2024-03-18,"41,164,710",37612887abc,0.0
P0424,Project_424,Commercial,,2022-09-22,2023-06-23,2023-11-12,9998277,RM 13968163,142.0
P0425,Project_425,,WCT,2023-09-14,2025-04-08,2025-04-08,"63,885,024",70931130abc,0.0
P0426,Project_426,Commercial,,2022-06-21,2023-09-04,2023-09-04,23479875,24299596,
P0427,Project_427,Residential,,2024-04-26,2024-12-25,2024-12-25,52626404,58686958,0.0
P0428,Project_428,,,2023-11-07,2024-06-17,2024-06-17,,,
P0429,Project_429,,IJM,2023-01-15,2023-05-29,2023-10-21,RM66602246,87276422.00,145.0
P0430,Project_430,Infrastructure,UEM,2023-03-12,2023-10-25,2024-01-08,,69796248abc,75.0
P0431,Project_431,Industrial,SP Setia,2022-01-06,2022-04-13,2022-04-13,RM36629375,"37,774,426",
P0432,Project_432,,WCT,2022-04-20,2022-12-24,2022-12-24,RM73084017,79488859abc,
P0433,Project_433,Infrastructure,SP Setia,2023-11-28,2025-04-07,2025-06-08,RM134511452,152122461.00,62.0
P0434,Project_434,Commercial,,2024-03-03,2025-07-13,2025-07-13,66678764,"76,331,115",0.0
P0435,Project_435,Commercial,,2024-03-15,2025-05-25,2025-05-25,18972817,23480750,
P0436,Project_436,Industrial,WCT,2023-09-07,2025-02-23,2025-02-23,,70179399,0.0
P0437,Project_437,Commercial,Gamuda,2023-12-30,2025-11-30,2025-11-30,RM137706001,,0.0
P0438,Project_438,Residential,Sunway,2024-03-13,2026-02-14,2026-02-14,"67,188,703",RM 76320221,
P0439,Project_439,Residential,WCT,2022-03-30,2023-04-06,2023-04-06,111070423,107750376,0.0
P0440,Project_440,Industrial,,2024-01-14,2025-11-06,2025-11-06,"98,274,633",97957967abc,0.0
P0441,Project_441,Infrastructure,IJM,2023-08-12,2023-11-14,2023-11-14,RM114289368,125206374abc,0.0
P0442,Project_442,Commercial,SP Setia,2024-04-02,2025-12-08,2025-12-08,,89326407abc,
P0443,Project_443,Commercial,SP Setia,2024-03-05,2025-09-15,2025-09-15,"12,341,897",12221402.00,
P0444,Project_444,Industrial,SP Setia,2023-02-27,2024-05-23,2024-05-23,7610048,RM 7550479,
P0445,Project_445,Commercial,,2022-03-19,2024-01-05,2024-02-29,"89,254,583",RM 112782019,55.0
P0446,Project_446,Commercial,IJM,2024-01-25,2024-11-14,2024-11-14,RM76244213,"74,030,713",0.0
P0447,Project_447,Infrastructure,SP Setia,2022-05-03,2022-10-20,2023-04-17,,9130808,179.0
P0448,Project_448,Commercial,Sunway,2023-05-20,2025-03-28,2025-06-16,,RM 74590891,80.0
P0449,Project_449,Industrial,IJM,2022-02-25,2023-11-15,2024-03-12,"13,740,968",,118.0
P0450,Project_450,Infrastructure,SP Setia,2023-12-17,2025-08-28,2025-08-28,7259853,7069378abc,0.0
P0451,Project_451,Infrastructure,Sunway,2023-09-20,2024-09-09,2024-09-09,RM75558000,80467069abc,
P0452,Project_452,,Sunway,2023-05-26,2024-10-31,2025-01-02,"104,941,105",114483946.00,63.0
P0453,Project_453,Commercial,,2023-08-13,2024-07-02,2024-07-02,"68,298,468","81,938,222",0.0
P0454,Project_454,Industrial,WCT,2024-04-05,2024-07-13,2024-09-06,RM139109771,,55.0
P0455,Project_455,Industrial,IJM,2022-09-14,2024-07-10,2024-07-10,RM111945197,"107,150,545",0.0
P0456,Project_456,Residential,,2023-04-06,2024-06-11,2024-06-11,RM101719061,RM 124722379,0.0
P0457,Project_457,,,2022-05-05,2023-07-28,2023-07-28,RM149535918,RM 175421809,0.0
P0458,Project_458,Industrial,,2024-03-04,2025-09-02,2025-10-02,RM81913086,"103,905,971",30.0
P0459,Project_459,,,2024-05-19,2024-10-29,2024-10-29,RM97241265,RM 98301912,0.0
P0460,Project_460,Commercial,UEM,2022-10-05,2024-04-02,2024-04-02,144837609,"151,340,263",
P0461,Project_461,Residential,,2023-11-09,2024-10-21,2024-10-21,49804687,46489876.00,0.0
P0462,Project_462,Commercial,UEM,2023-06-21,2023-12-13,2023-12-13,RM46681144,57233713.00,0.0
P0463,Project_463,Infrastructure,,2024-01-26,2025-02-09,2025-02-09,RM40239430,38618295,0.0
P0464,Project_464,,,2023-04-24,2025-01-26,2025-01-26,"124,412,153",153272058abc,
P0465,Project_465,Residential,,2023-10-09,2025-08-06,2025-08-06,"148,286,587",151476069abc,
P0466,Project_466,Infrastructure,,2022-11-12,2024-02-19,2024-02-19,RM46800108,"42,121,609",0.0
P0467,Project_467,Residential,SP Setia,2023-07-02,2023-10-08,2024-02-20,"85,426,086",RM 93224339,135.0
P0468,Project_468,Industrial,UEM,2022-07-13,2023-12-06,2024-05-07,,,153.0
P0469,Project_469,Infrastructure,WCT,2022-09-27,2023-03-17,2023-03-17,RM143676457,,0.0
P0470,Project_470,Infrastructure,,2023-02-27,2023-12-06,2023-12-06,,46797078abc,0.0
P0471,Project_471,Infrastructure,Sunway,2022-07-12,2023-09-03,2023-09-03,RM18323006,16632631,0.0
P0472,Project_472,Infrastructure,,2024-01-03,2025-06-24,2025-06-24,,RM 31337330,0.0
P0473,Project_473,Industrial,IJM,2023-01-16,2024-08-02,2024-08-02,RM26534722,32719313,0.0
P0474,Project_474,Industrial,,2023-07-11,2025-02-01,2025-02-01,"72,130,195",85826869,0.0
P0475,Project_475,Infrastructure,SP Setia,2022-09-11,2023-01-13,2023-03-14,,39816616.00,60.0
P0476,Project_476,Residential,UEM,2022-06-12,2022-10-23,2022-10-23,RM37787112,"42,453,140",
P0477,Project_477,Industrial,UEM,2022-04-26,2023-03-23,2023-09-11,92110926,114008628abc,172.0
P0478,Project_478,Residential,SP Setia,2022-01-10,2022-05-23,2022-10-28,,"48,772,316",158.0
P0479,Project_479,Commercial,SP Setia,2024-02-17,2024-07-17,2024-07-17,,"54,515,913",0.0
P0480,Project_480,Residential,,2023-07-26,2024-10-13,2024-10-13,RM10731856,"11,004,001",0.0
P0481,Project_481,Industrial,WCT,2023-12-25,2025-06-15,2025-06-15,RM136558069,RM 131822147,0.0
P0482,Project_482,Industrial,Gamuda,2024-06-07,2026-05-11,2026-05-11,RM23488917,RM 24834467,0.0
P0483,Project_483,Infrastructure,IJM,2024-03-05,2025-11-03,2025-11-03,"10,025,072",10300022abc,0.0
P0484,Project_484,Infrastructure,,2023-11-06,2025-08-08,2025-08-08,RM145678907,"170,153,973",0.0
P0485,Project_485,Residential,UEM,2023-10-19,2024-12-11,2024-12-11,"145,445,574","133,129,539",0.0
P0486,Project_486,,WCT,2022-04-20,2023-11-28,2023-11-28,,,0.0
P0487,Project_487,Residential,,2022-02-20,2023-05-31,2023-05-31,,,
P0488,Project_488,,Gamuda,2024-03-31,2024-08-30,2024-08-30,RM116656587,137419984,
P0489,Project_489,,,2024-01-22,2024-07-02,2024-07-02,"62,955,231",,0.0
P0490,Project_490,,SP Setia,2022-07-14,2023-04-27,2023-04-27,53022537,,0.0
P0491,Project_491,Commercial,,2023-11-22,2025-06-03,2025-11-30,RM32944775,34600281.00,180.0
P0492,Project_492,,UEM,2022-12-27,2024-02-12,2024-02-12,RM104782697,,0.0
P0493,Project_493,Residential,WCT,2023-07-31,2025-05-09,2025-07-12,73206530,81281372.00,64.0
P0494,Project_494,Residential,WCT,2023-09-03,2023-12-18,2023-12-18,RM86025002,"107,061,388",0.0
P0495,Project_495,Infrastructure,SP Setia,2023-07-21,2025-03-25,2025-03-25,"46,530,935","49,375,344",
P0496,Project_496,Infrastructure,,2023-08-20,2024-07-30,2024-07-30,85611820,"89,030,247",0.0
P0497,Project_497,Residential,SP Setia,2022-06-27,2024-02-06,2024-02-06,85636200,101300723.00,0.0
P0498,Project_498,Residential,WCT,2022-12-23,2024-06-09,2024-06-09,,78854196,0.0
P0499,Project_499,Industrial,,2023-06-21,2023-10-31,2023-10-31,45152580,"51,664,441",
P0500,Project_500,Commercial,SP Setia,2024-02-10,2026-01-09,2026-01-09,"29,181,459",29223015.00,
P0501,Project_501,Commercial,,2022-03-26,2023-10-24,2023-10-24,"112,157,098",116585560.00,0.0
P0502,Project_502,Commercial,IJM,2023-07-27,2024-05-14,2024-09-25,"57,640,005",82049750abc,134.0
P0503,Project_503,Commercial,SP Setia,2022-09-30,2024-03-13,2024-03-13,RM29050381,RM 30350493,
P0504,Project_504,Industrial,Gamuda,2022-12-19,2024-11-16,2024-11-16,"86,824,187",88769113.00,0.0
P0505,Project_505,Commercial,Sunway,2024-04-17,2025-03-12,2025-03-12,46873572,56176450,0.0
P0506,Project_506,,UEM,2024-06-08,2025-06-27,2025-06-27,"34,870,958",RM 37134662,0.0
P0507,Project_507,Industrial,Gamuda,2022-07-28,2024-05-07,2024-05-07,134661392,,0.0
P0508,Project_508,Residential,IJM,2022-09-19,2023-06-10,2023-06-10,,65720250,0.0
P0509,Project_509,Commercial,,2023-02-02,2024-02-04,2024-02-04,,,0.0
P0510,Project_510,Residential,UEM,2023-06-05,2023-12-13,2024-03-12,147689725,148285868.00,90.0
P0511,Project_511,Infrastructure,WCT,2023-06-27,2024-08-02,2024-11-05,RM110602458,,95.0
P0512,Project_512,Commercial,Sunway,2022-08-30,2024-04-24,2024-04-24,RM74170277,89867728,0.0
P0513,Project_513,Industrial,UEM,2022-12-16,2024-04-21,2024-04-21,"28,567,294",,0.0
